geo_id,unemployment_2018,unemployment_2019,unemployment_2020,unemployment_2021,unemployment_2022,unemployment_2023,graduate_2018,graduate_2019,graduate_2020,graduate_2021,graduate_2022,graduate_2023,bachelors_2018,bachelors_2019,bachelors_2020,bachelors_2021,bachelors_2022,bachelors_2023,snap_2018,snap_2019,snap_2020,snap_2021,snap_2022,snap_2023,median_income_2018,median_income_2019,median_income_2020,median_income_2021,median_income_2022,median_income_2023,poverty_2018,poverty_2019,poverty_2020,poverty_2021,poverty_2022,poverty_2023,broadband_2018,broadband_2019,broadband_2020,broadband_2021,broadband_2022,broadband_2023,owner_occupied_2018,owner_occupied_2019,owner_occupied_2020,owner_occupied_2021,owner_occupied_2022,owner_occupied_2023,renter_occupied_2018,renter_occupied_2019,renter_occupied_2020,renter_occupied_2021,renter_occupied_2022,renter_occupied_2023,total_population_2018,total_population_2019,total_population_2020,total_population_2021,total_population_2022,total_population_2023,white_pct_2018,black_pct_2018,hispanic_pct_2018,majority_race_2018,white_pct_2019,black_pct_2019,hispanic_pct_2019,majority_race_2019,white_pct_2020,black_pct_2020,hispanic_pct_2020,majority_race_2020,white_pct_2021,black_pct_2021,hispanic_pct_2021,majority_race_2021,white_pct_2022,black_pct_2022,hispanic_pct_2022,majority_race_2022,white_pct_2023,black_pct_2023,hispanic_pct_2023,majority_race_2023,neighborhood
1400000US17031301802,221,212,104,141,71,125,24,38,37,61,86,112,173,159,159,154,82,141,269,251,142,126,126,92,35925,31875,37639,37857,33668,25513,848,900,506,470,392,649,442,462,476,540,541,626,366,308,327,295,339,351,500,577,463,507,510,594,3509,3421,2746,2769,2623,2491,1.5388999715018523,0.8549444286121403,97.37817041892278,hispanic,1.9877228880444315,0.964630225080386,96.84302835428238,hispanic,2.1485797523670795,0.9104151493080845,96.61325564457393,hispanic,3.069700252798844,1.0834236186348862,95.5218490429758,hispanic,2.973694243232939,0.41936713686618377,96.60693861990087,hispanic,2.207948615014051,0.04014452027298274,97.75190686471296,hispanic,South_Lawndale
1400000US17031301803,194,175,181,194,184,163,59,50,22,12,10,10,133,206,273,268,214,234,459,433,330,286,142,226,32308,32208,33227,37299,36020,59213,1420,804,475,235,443,423,858,863,807,780,747,851,525,562,394,357,350,463,823,788,763,792,853,716,5011,4423,3547,3230,3168,3264,3.01337058471363,2.9335461983636,93.83356615446019,hispanic,3.527017861180194,0.0,96.4729821388198,hispanic,3.4677191993233722,0.0,96.53228080067663,hispanic,0.5882352941176471,0.0,99.41176470588235,hispanic,1.167929292929293,0.0,98.83207070707071,hispanic,2.7573529411764706,0.0,97.24264705882352,hispanic,South_Lawndale
1400000US17031830500,191,166,91,129,145,183,0,0,0,30,67,143,128,144,159,221,265,166,268,149,96,215,160,137,39401,37917,37306,40736,59116,65795,1543,904,765,592,376,391,752,723,743,778,876,925,674,721,752,816,782,830,429,365,285,321,379,302,4959,3901,3910,3988,3948,3703,1.3309134906231095,0.0,98.6690865093769,hispanic,0.8715713919507819,0.0,99.12842860804922,hispanic,1.0997442455242967,0.0,98.90025575447571,hispanic,1.7051153460381143,0.0,98.29488465396189,hispanic,0.5065856129685917,0.8105369807497468,98.68287740628166,hispanic,0.5401026194977046,0.8911693221712126,98.56872805833108,hispanic,South_Lawndale
1400000US17031840700,179,67,76,124,124,155,72,59,80,181,178,171,253,396,623,689,771,776,272,207,222,297,249,241,37966,43207,70163,76629,97727,106250,1274,946,694,712,252,139,609,692,775,962,1102,1181,420,420,467,576,657,577,662,665,559,577,599,700,3697,3592,3508,4116,3930,3669,8.736813632675142,4.949959426562078,85.17717067892886,hispanic,9.60467706013363,7.37750556792873,80.70712694877506,hispanic,17.58836944127708,1.4538198403648803,78.33523375142532,hispanic,13.726919339164237,3.5228377065111762,78.47424684159378,hispanic,16.615776081424936,3.740458015267176,75.57251908396947,hispanic,20.38702643772145,5.4238212046879255,70.37339874625238,hispanic,South_Lawndale
1400000US17031840800,58,101,135,166,141,124,0,0,0,0,0,0,72,111,184,271,307,243,312,307,286,250,219,263,31752,34773,42902,43807,45326,47572,1204,1204,1208,1083,1011,764,544,624,659,739,753,812,245,292,340,404,399,436,574,546,461,481,533,520,3011,3151,3243,3373,3258,3271,0.46496180670873466,0.8967120557954168,98.63832613749585,hispanic,0.5077753094255791,0.9838146620120596,98.50841002856237,hispanic,1.6651248843663276,0.9867406722170828,97.34813444341658,hispanic,1.1265935369107618,1.2155351319300325,97.65787133115921,hispanic,1.1356660527931246,1.596071209330878,97.268262737876,hispanic,1.1005808621216755,0.09171507184347294,98.80770406603486,hispanic,South_Lawndale
1400000US17031841700,164,74,61,55,64,0,14,10,41,43,66,92,68,95,90,87,131,143,322,270,223,184,190,200,22444,18810,19467,17266,24663,45854,719,779,666,427,314,301,244,272,333,368,438,496,164,118,136,150,148,158,544,531,493,451,452,452,1825,1651,1444,1123,1137,1216,5.095890410958904,43.890410958904106,47.78082191780822,hispanic,3.9975772259236826,51.72622652937614,44.155057540884314,black,6.9944598337950135,49.792243767313025,42.5207756232687,black,10.151380231522706,33.21460373998219,54.05164737310775,hispanic,10.29023746701847,31.310466138962177,54.089709762532976,hispanic,11.924342105263158,32.15460526315789,55.50986842105263,hispanic,South_Lawndale
1400000US17031843500,8,24,41,44,36,23,0,6,7,7,8,9,185,244,244,225,203,233,73,89,56,70,73,48,27891,29375,27330,33906,52875,55833,356,384,366,294,258,108,205,205,194,194,223,147,107,99,77,108,128,111,188,186,152,124,129,79,10317,10169,10673,10528,9398,8470,8.742851604148493,65.59077251138898,25.365900940195797,black,10.364834300324516,63.10355000491691,26.266102861638313,black,10.60620256722571,64.71470064649114,24.36990536868734,black,10.248860182370821,65.72948328267478,23.888677811550153,black,11.03426260906576,64.48180463928496,23.62204724409449,black,10.826446280991735,67.33175914994098,21.310507674144038,black,South_Lawndale
1400000US17031670100,125,158,120,65,112,101,16,10,11,14,6,0,54,64,53,85,50,73,175,219,236,261,313,312,27450,27500,24625,26800,24583,36313,255,332,427,427,584,363,215,224,194,270,307,344,154,154,141,200,239,292,231,244,251,230,208,159,944,1001,978,1329,1472,1434,3.8135593220338984,84.53389830508475,11.652542372881355,black,1.5984015984015985,73.42657342657343,24.975024975024976,black,3.1697341513292434,72.80163599182005,24.028629856850717,black,3.5364936042136947,71.25658389766741,25.20692249811889,black,1.2228260869565217,64.47010869565217,34.307065217391305,black,1.3249651324965133,60.04184100418411,38.633193863319384,black,West_Englewood
1400000US17031670200,110,95,118,93,53,12,12,15,13,0,0,0,28,49,56,36,42,231,161,160,157,124,103,141,22143,28250,26563,27667,34459,96152,454,459,421,358,269,334,145,211,186,162,203,433,142,168,154,106,112,85,188,241,269,260,244,399,884,930,970,747,724,1319,3.619909502262444,93.09954751131222,2.7149321266968327,black,3.870967741935484,91.82795698924731,3.5483870967741935,black,3.608247422680412,95.15463917525773,0.7216494845360825,black,0.0,97.59036144578313,1.07095046854083,black,0.0,98.75690607734806,1.2430939226519337,black,0.0,94.31387414708112,5.686125852918878,black,West_Englewood
1400000US17031670300,122,58,98,79,57,66,4,27,28,39,53,55,79,96,100,94,51,72,132,141,169,251,259,281,20938,22395,24375,25789,30179,35038,446,277,331,428,534,539,269,303,342,365,357,390,192,190,183,160,131,115,235,227,241,288,282,314,1126,1087,1209,1320,1332,1371,1.5097690941385435,73.00177619893428,22.46891651865009,black,4.783808647654094,76.90892364305428,14.259429622815087,black,4.383788254755997,78.32919768403639,13.48221670802316,black,4.015151515151516,77.87878787878788,15.378787878787877,black,4.054054054054054,75.15015015015015,20.645645645645647,black,4.449307075127644,81.10867979576952,14.36907366885485,black,West_Englewood
1400000US17031670400,232,158,137,102,167,136,16,10,11,29,27,32,58,49,87,51,83,86,304,275,244,216,187,215,24667,28625,28990,27139,32083,33482,570,434,443,487,478,480,278,353,402,451,506,514,228,257,217,246,249,252,296,271,344,353,368,381,1656,1689,1693,1626,1616,1478,0.0,80.07246376811594,19.625603864734302,black,0.0,77.08703374777976,22.912966252220247,black,0.0,85.05611340815122,14.94388659184879,black,0.0,81.91881918819189,18.081180811808117,black,1.051980198019802,74.56683168316832,23.576732673267326,black,1.0148849797023005,83.55886332882272,14.817320703653586,black,West_Englewood
1400000US17031670500,126,103,101,75,75,38,0,0,0,0,0,0,37,35,23,17,33,53,164,149,123,133,136,149,26200,24200,27986,26538,30313,29856,267,251,247,230,311,607,206,192,232,206,218,261,198,153,129,129,149,136,152,197,228,245,209,261,1047,922,944,832,1004,1177,0.4775549188156638,71.25119388729703,26.552053486150907,black,0.6507592190889371,70.39045553145337,27.765726681127983,black,0.0,76.58898305084746,22.245762711864405,black,0.0,85.9375,14.0625,black,0.796812749003984,78.98406374501991,20.219123505976093,black,0.6796941376380629,57.34919286321155,36.023789294817334,black,West_Englewood
1400000US17031670600,168,112,96,105,73,56,7,0,0,7,9,12,40,29,44,39,85,94,158,165,174,219,183,209,23021,26250,21452,22083,37621,39000,332,334,414,420,383,546,180,174,169,224,254,318,208,207,193,221,259,313,139,129,135,144,108,67,1050,975,972,1097,1174,1311,0.4761904761904762,93.80952380952381,5.333333333333334,black,0.41025641025641024,84.82051282051282,14.76923076923077,black,0.51440329218107,79.62962962962963,19.855967078189302,black,0.3646308113035551,71.92342752962625,27.711941659070195,black,0.34071550255536626,65.50255536626916,33.13458262350937,black,0.6864988558352403,53.394355453852015,44.8512585812357,black,West_Englewood
1400000US17031670700,84,101,94,91,109,155,4,1,36,11,11,11,13,10,17,21,54,28,150,154,114,138,124,115,35074,27277,32266,27413,35500,29541,362,530,463,569,455,449,260,308,290,271,293,272,209,157,161,138,171,149,147,212,152,181,141,147,1072,1113,1130,1170,1092,942,0.09328358208955223,83.02238805970148,16.884328358208954,black,0.08984725965858043,75.6513926325247,24.258760107816713,black,0.2654867256637168,59.02654867256637,40.707964601769916,black,0.0,63.589743589743584,36.41025641025641,black,0.0,55.86080586080586,37.91208791208791,black,0.0,54.56475583864119,34.07643312101911,black,West_Englewood
1400000US17031670800,80,79,76,89,107,102,56,61,46,23,12,0,44,24,56,79,83,61,221,235,238,250,229,240,22219,24597,24158,25750,39297,43145,423,296,235,296,292,241,229,236,242,263,297,303,197,166,164,151,147,184,341,354,307,321,278,238,1263,1015,1012,1077,1022,1121,0.0,98.09976247030879,1.9002375296912115,black,0.0,96.94581280788177,3.054187192118227,black,0.0,97.72727272727273,2.272727272727273,black,0.0,97.95728876508821,2.042711234911792,black,0.684931506849315,96.67318982387475,2.152641878669276,black,0.535236396074933,82.60481712756467,16.503122212310437,black,West_Englewood
1400000US17031670900,160,140,106,58,112,82,73,42,69,80,89,89,161,124,96,84,35,37,221,270,279,227,142,162,36875,33438,32708,27465,29906,30542,466,494,476,452,337,419,312,282,321,318,351,363,281,194,196,294,343,302,206,277,293,267,205,219,1457,1290,1337,1314,1246,1110,3.774879890185312,88.7439945092656,5.147563486616335,black,5.1937984496124034,84.34108527131782,6.5891472868217065,black,3.066566940912491,86.68661181750187,5.68436798803291,black,3.881278538812785,86.91019786910198,7.077625570776255,black,5.778491171749598,69.58266452648475,24.63884430176565,black,0.0,74.32432432432432,25.675675675675674,black,West_Englewood
1400000US17031671100,73,34,37,68,86,77,22,6,7,18,6,6,54,37,47,40,26,18,139,127,138,299,282,307,32426,33571,-666666666,13060,15159,15735,485,314,294,716,578,578,166,150,163,213,209,230,102,100,91,138,138,146,197,166,166,266,235,266,1044,754,604,1033,915,892,0.5747126436781609,96.74329501915709,0.19157088122605362,black,0.5305039787798408,96.15384615384616,0.9283819628647214,black,0.6622516556291391,94.70198675496688,1.1589403973509933,black,0.6776379477250726,95.83736689254599,0.0,black,0.0,100.0,0.0,black,0.0,100.0,0.0,black,West_Englewood
1400000US17031671200,103,193,92,85,103,104,0,5,5,6,8,7,15,33,79,51,65,64,169,133,97,76,97,88,21699,24896,36397,39231,40286,42143,401,314,209,77,134,199,130,150,126,171,182,167,60,87,82,105,113,122,247,232,221,169,155,118,939,1019,1031,815,840,754,1.384451544195953,98.61554845580405,0.0,black,2.649656526005888,97.35034347399412,0.0,black,2.424830261881668,97.57516973811833,0.0,black,1.5950920245398774,98.40490797546012,0.0,black,1.4285714285714286,77.26190476190476,19.88095238095238,black,1.4588859416445623,65.6498673740053,31.29973474801061,black,West_Englewood
1400000US17031671300,243,260,209,188,160,124,19,0,0,7,13,20,64,39,35,61,71,84,318,364,327,326,337,273,28466,27882,24750,27316,28056,29563,466,540,462,355,615,655,297,420,466,489,569,650,295,305,368,349,454,400,320,360,333,350,288,294,1905,2012,1745,1607,1657,1662,0.05249343832020997,94.750656167979,5.196850393700787,black,0.0,92.69383697813122,7.306163021868787,black,0.0,94.26934097421203,5.730659025787966,black,0.0,93.52831362787803,6.471686372121967,black,0.0,87.08509354254677,12.91490645745323,black,0.0,80.68592057761734,19.314079422382672,black,West_Englewood
1400000US17031671400,285,98,64,93,75,59,3,8,5,6,7,0,27,26,25,18,20,20,196,156,143,119,124,155,23636,23029,23330,25981,26080,29469,596,345,686,553,608,645,225,202,350,358,400,460,298,315,419,427,424,392,184,159,139,115,141,174,1394,1147,1177,1263,1299,1507,0.0,94.40459110473458,5.5954088952654235,black,0.0,92.15344376634698,7.846556233653009,black,0.0,66.52506372132541,13.678844519966017,black,0.0,58.51148060174188,23.119556611243073,black,0.0,59.43033102386451,22.709776751347192,black,0.0,57.39880557398806,24.684804246848042,black,West_Englewood
1400000US17031671500,236,272,281,174,112,148,19,20,13,36,50,54,35,71,210,212,158,184,422,402,375,344,334,340,26822,27125,32470,34460,34167,43203,719,663,556,441,503,609,383,435,543,624,667,705,414,415,423,428,430,379,388,456,396,475,500,506,2343,2281,2360,2263,2308,2440,1.1096884336320956,75.62953478446435,18.6513017498933,black,1.31521262604121,81.85006576063131,12.976764576939939,black,0.9322033898305085,87.54237288135593,11.525423728813559,black,0.3977021652673442,92.5762262483429,7.026071586389748,black,0.389948006932409,87.21837088388214,12.391681109185441,black,0.36885245901639346,85.04098360655738,14.057377049180328,black,West_Englewood
1400000US17031671600,342,246,320,296,253,238,0,0,5,5,6,5,33,28,13,27,40,57,329,326,351,422,463,368,20919,19132,19566,17831,21063,25849,522,566,534,777,736,620,379,409,481,513,516,509,207,150,139,128,206,265,500,517,530,542,501,436,2016,1643,1693,1719,1709,1737,1.9345238095238095,94.39484126984127,1.9345238095238095,black,6.1472915398660986,92.57455873402313,0.0,black,5.079740106320141,94.03425871234495,0.0,black,3.664921465968586,89.64514252472368,5.526468877254217,black,2.2235225277940316,93.09537741369222,1.7554125219426564,black,1.0362694300518136,93.43696027633851,0.5181347150259068,black,West_Englewood
1400000US17031671800,148,146,110,139,141,128,24,13,18,35,41,61,51,45,48,61,52,47,168,155,174,142,140,137,32163,28036,29643,31061,34470,52125,440,550,517,519,430,430,180,203,249,271,269,347,230,219,186,199,189,185,147,164,192,195,189,184,1256,1367,1235,1242,1128,1222,0.23885350318471338,90.92356687898089,5.414012738853503,black,0.1463057790782736,90.92904169714704,8.705193855157278,black,0.4048582995951417,96.76113360323887,2.5101214574898787,black,0.40257648953301123,91.70692431561996,3.6231884057971016,black,0.5319148936170213,84.8404255319149,10.0177304964539,black,0.24549918166939444,68.33060556464812,25.450081833060555,black,West_Englewood
1400000US17031671900,88,50,24,11,12,73,29,28,27,46,51,19,42,50,73,99,56,28,76,74,59,75,142,205,52625,47400,49653,59663,-666666666,36337,211,189,77,49,107,84,179,177,213,242,312,360,224,206,175,196,210,225,81,84,124,143,138,177,1162,1125,1136,1293,1034,1070,2.0654044750430294,88.46815834767642,9.46643717728055,black,2.666666666666667,84.71111111111111,12.622222222222224,black,3.7852112676056335,66.81338028169014,26.672535211267608,black,3.789636504253674,64.96519721577727,29.00232018561485,black,0.0,65.57059961315281,31.6247582205029,black,0.0,72.71028037383176,24.57943925233645,black,West_Englewood
1400000US17031672000,617,466,399,398,311,156,183,189,185,175,65,42,217,197,197,154,115,121,418,424,421,388,403,377,43063,36438,36548,39595,38654,45192,866,894,536,720,676,641,707,734,756,841,865,902,692,657,724,715,715,746,465,416,296,303,343,316,4064,3533,3584,3523,3295,3060,0.7135826771653544,96.99803149606299,0.6643700787401575,black,0.9906594961788848,95.41466176054345,1.5284460798188508,black,0.7533482142857143,97.29352678571429,0.3627232142857143,black,0.5676979846721544,86.31847856940108,10.672722111836503,black,0.030349013657056147,82.51896813353567,14.810318664643399,black,0.0326797385620915,77.18954248366013,19.640522875816995,black,West_Englewood
1400000US17031834900,138,156,114,90,73,157,25,31,21,43,35,0,78,76,117,48,36,27,369,403,489,418,360,362,19676,17522,19375,16574,18500,20086,813,794,736,519,402,405,210,265,347,334,385,384,192,125,114,91,131,156,534,552,573,495,481,434,1615,1443,1348,1012,905,1122,0.9907120743034057,96.71826625386997,0.24767801857585142,black,0.9702009702009702,96.04989604989605,0.1386001386001386,black,0.9643916913946587,95.99406528189911,0.0741839762611276,black,0.9881422924901186,95.0592885375494,0.0,black,0.9944751381215469,96.57458563535911,0.11049723756906078,black,0.53475935828877,95.18716577540107,0.17825311942959002,black,West_Englewood
1400000US17031070101,147,201,176,110,84,62,605,764,586,638,951,956,1338,1331,1169,1220,1452,1422,69,89,77,123,95,92,64968,75804,77697,81708,93523,96944,615,592,622,504,479,478,2175,2197,1988,2163,2455,2423,1005,904,832,939,975,1026,1557,1612,1435,1474,1714,1630,3878,3885,3848,4054,4583,4179,81.92367199587416,1.1346054667354306,4.203197524497163,white,78.58429858429858,1.8532818532818531,8.854568854568855,white,83.67983367983368,0.38981288981288986,7.952182952182953,white,81.6230883078441,1.9240256536753824,7.6961026147015295,white,78.4202487453633,2.051058258782457,10.473488981016802,white,78.87054319215123,2.0339794209140942,10.768126346015794,white,LincolnPark
1400000US17031070102,28,39,34,25,24,17,455,549,674,591,691,748,1144,1220,1425,1489,1050,1111,17,10,28,28,28,30,70057,71373,84365,87912,92641,106062,187,141,155,159,169,141,1648,1759,1975,1964,1785,1818,494,515,681,646,710,738,1365,1417,1433,1478,1192,1176,2920,2918,3394,3359,2980,2969,78.9041095890411,3.2534246575342465,9.520547945205479,white,76.73063742289239,5.92871830020562,10.28101439342015,white,75.89864466705951,4.9204478491455514,13.523865645256336,white,78.47573682643643,5.001488538255433,8.008335814230426,white,75.20134228187919,5.704697986577181,5.604026845637584,white,78.30919501515662,4.075446278208151,5.523745368811047,white,LincolnPark
1400000US17031070103,40,17,19,17,11,22,302,317,400,434,401,381,544,552,482,379,391,468,0,0,0,0,9,35,58914,61118,64283,72625,78125,76477,164,160,212,210,218,194,1105,1112,1014,973,964,967,119,98,73,75,70,49,1084,1132,1062,1030,1059,1084,1621,1636,1469,1408,1439,1449,78.77853177051203,5.120296113510179,5.305367057371992,white,74.63325183374083,3.9119804400977993,9.168704156479219,white,75.01701837985024,1.8379850238257316,9.189925119128658,white,77.34375,6.107954545454546,6.534090909090909,white,72.68936761640028,7.4357192494788045,8.339124391938846,white,69.22015182884748,8.695652173913043,6.280193236714976,white,LincolnPark
1400000US17031070200,83,67,192,155,170,159,864,709,559,590,596,739,1370,1350,1532,1583,1515,1433,46,15,15,14,24,38,92441,91723,97847,103402,108083,101992,392,417,425,285,207,245,1844,1875,1924,1948,2037,1967,739,777,765,707,722,670,1297,1268,1318,1353,1385,1432,4283,4216,4260,4092,4019,3801,80.71445248657483,5.253327107167873,5.603548914312398,white,81.6888045540797,3.937381404174573,8.586337760910816,white,76.90140845070422,3.873239436619718,8.896713615023474,white,76.58846529814272,3.494623655913978,8.26001955034213,white,75.54117939786016,2.936053744712615,10.325951729285892,white,71.95474875032886,2.999210734017364,11.049723756906078,white,LincolnPark
1400000US17031070300,75,88,81,56,58,106,582,529,656,567,612,721,1499,1598,1492,1412,1438,1314,32,32,24,46,17,17,143221,145855,177500,177351,191051,178750,276,271,250,302,464,351,1585,1681,1588,1569,1622,1611,720,720,735,760,736,682,909,980,861,837,931,981,3575,3634,3729,3558,3818,3618,85.65034965034965,1.4545454545454546,4.391608391608392,white,84.4799119427628,0.8530544854155201,5.063291139240507,white,85.73344060069724,0.5631536604987932,5.5779029230356665,white,85.83473861720068,0.7307476110174256,4.1877459246767845,white,85.8302776322682,1.8334206390780514,4.845468831849136,white,77.69485903814261,2.0729684908789388,6.246545052515202,white,LincolnPark
1400000US17031070400,0,0,0,21,21,28,543,523,558,662,584,558,979,879,878,996,991,821,300,286,161,117,89,123,113409,114902,182750,210147,243795,205772,330,340,355,341,357,446,1211,1145,1230,1249,1191,1234,679,679,733,754,742,695,899,867,810,788,715,774,3237,3151,3277,3420,3421,3282,78.65307383379673,6.734630831016373,4.263206672845228,white,80.3554427165979,5.61726436052047,2.9514439860361787,white,85.0778150747635,3.9060115959719255,2.6853829722306988,white,82.63157894736842,2.2514619883040936,3.274853801169591,white,82.7828120432622,0.2630809704764689,5.173925752703887,white,80.71297989031079,0.9445460085313834,6.1547836684948205,white,LincolnPark
1400000US17031070500,90,114,101,86,23,12,576,564,505,506,594,486,1011,1078,1072,1073,1013,1012,41,62,72,84,85,100,155729,152850,136016,144389,186757,194408,149,136,124,92,47,40,1160,1154,1121,1140,1125,1136,824,785,689,655,743,749,493,514,573,631,523,569,3421,3458,3256,3264,3185,3138,82.31511254019293,6.810874013446361,3.332358959368606,white,81.43435511856565,6.853672643146328,3.643724696356275,white,82.86240786240786,6.664619164619165,5.036855036855037,white,81.80147058823529,5.974264705882353,5.05514705882353,white,85.40031397174255,3.7362637362637363,4.395604395604396,white,79.54110898661568,5.162523900573614,8.253664754620777,white,LincolnPark
1400000US17031070600,50,47,18,5,19,50,646,596,596,625,606,509,1005,1006,924,956,1036,1091,19,16,6,5,10,0,157125,170750,216667,250001,250001,210469,154,108,197,177,182,142,1238,1198,1160,1159,1166,1244,890,839,752,772,751,788,369,395,434,425,450,503,3257,3296,3305,3235,3194,3316,83.94227817009518,0.368437212158428,9.303039607000308,white,87.65169902912622,0.33373786407766987,4.641990291262136,white,88.62329803328291,0.30257186081694404,4.6293494704992435,white,86.58423493044822,0.3091190108191654,5.4095826893353935,white,82.02880400751408,0.720100187852223,5.510331872260489,white,82.02653799758745,0.24125452352231602,5.337756332931242,white,LincolnPark
1400000US17031070700,67,35,27,43,45,47,600,580,586,626,627,600,1380,1440,1252,1163,1054,876,131,187,131,120,147,192,120192,121298,143393,150903,160000,146806,714,611,307,309,256,398,1394,1309,1391,1432,1434,1432,868,834,977,938,952,922,832,808,700,760,740,818,4272,4191,3880,3834,3741,3673,66.15168539325843,10.53370786516854,12.336142322097379,white,63.61250298258172,15.86733476497256,10.021474588403724,white,64.89690721649485,8.47938144329897,10.747422680412372,white,61.08502869066249,9.520083463745435,13.77151799687011,white,62.28281208233093,8.393477679764768,14.327719860999732,white,59.406479716852715,7.623196297304656,13.204465014974135,white,LincolnPark
1400000US17031071000,164,148,109,238,262,242,392,375,408,403,451,470,1125,1071,998,929,776,813,7,9,7,0,0,0,138934,147552,189219,203491,202115,186518,236,255,244,246,260,141,957,987,949,973,947,1014,502,485,464,486,483,596,497,528,519,535,513,447,4604,4634,4836,4918,4525,4289,78.8010425716768,5.473501303214596,5.712423979148566,white,77.81614156236513,6.538627535606388,5.955977557186016,white,78.97022332506204,6.327543424317618,5.355665839536807,white,78.83285888572591,6.161041073607158,6.445709638064254,white,80.77348066298342,4.972375690607735,6.475138121546961,white,79.50571228724644,5.479132664956866,6.48169736535323,white,LincolnPark
1400000US17031071100,62,78,66,49,55,80,302,398,399,489,484,453,1172,1182,899,966,880,787,0,9,9,10,6,14,119432,160662,175625,190380,206304,212677,273,196,157,105,101,253,1006,1051,1001,1073,1057,1122,525,554,500,539,492,501,561,564,563,581,599,630,3180,3394,3397,3425,3186,3279,71.19496855345912,2.767295597484277,7.421383647798742,white,72.45138479670005,1.6499705362404242,9.251620506776664,white,74.59523108625258,1.2658227848101267,7.977627318221961,white,72.93430656934306,0.9051094890510949,10.335766423357665,white,77.71500313873196,1.2554927809165097,9.981167608286253,white,76.97468740469655,1.1588899054589814,10.338517840805125,white,LincolnPark
1400000US17031071200,27,8,29,96,114,162,249,218,260,385,424,519,749,722,763,799,880,933,30,33,0,34,47,59,109191,114286,115250,132000,125581,131163,181,247,284,266,337,297,883,807,825,917,1045,1183,515,489,446,580,577,482,463,431,441,428,541,786,2024,1956,1994,2217,2386,2696,73.56719367588933,6.324110671936759,8.201581027667984,white,73.15950920245399,8.282208588957054,8.537832310838446,white,82.44734202607823,5.315947843530592,7.021063189568706,white,74.37979251240415,5.999097880018042,8.930987821380242,white,77.49371332774518,2.179379715004191,8.256496227996648,white,73.3679525222552,1.0385756676557862,8.382789317507418,white,LincolnPark
1400000US17031071300,86,64,121,100,137,80,579,705,1015,866,876,835,1239,1302,1016,1084,1035,1201,0,0,0,0,16,18,112788,122621,103409,101848,118878,127083,350,384,642,532,604,570,1723,1804,2050,1912,1970,1970,901,976,1158,1095,1120,1174,954,975,1026,1045,1032,939,3982,4308,4378,3996,4129,3894,82.42089402310397,1.255650426921145,4.445002511300854,white,77.99442896935933,1.0445682451253482,4.480037140204271,white,75.90223846505253,0.7309273640931933,5.733211512105985,white,79.87987987987988,0.7257257257257258,3.553553553553553,white,75.29668200532817,0.7023492371034149,5.328166626301768,white,71.80277349768875,0.05136106831022085,7.139188495120699,white,LincolnPark
1400000US17031071400,92,84,67,101,110,71,932,1005,937,1035,918,931,1595,1698,1896,1693,1744,1710,123,113,78,131,151,160,93529,117150,120938,109174,118295,123070,777,668,601,739,809,774,2473,2631,2690,2787,2884,2727,1125,1307,1428,1398,1369,1327,1683,1544,1419,1483,1582,1469,4745,5096,4998,4799,4763,4540,76.05900948366701,5.690200210748156,6.828240252897786,white,78.2967032967033,5.533751962323391,6.397174254317112,white,82.01280512204882,4.921968787515006,4.361744697879152,white,83.10064596790998,3.9174828089185243,4.146697228589289,white,83.66575687591855,5.206802435439848,4.283014906571489,white,81.47577092511014,4.823788546255506,6.828193832599119,white,LincolnPark
1400000US17031071500,75,89,185,182,185,189,1315,1207,1251,1228,1205,1356,2618,2715,2486,2625,2602,2683,0,14,17,36,40,39,94598,99510,96050,101594,115993,123663,287,296,370,426,307,120,3593,3639,3540,3460,3350,3462,1291,1269,1191,1195,1201,1361,2566,2570,2614,2624,2477,2447,6065,6187,6157,6110,5991,5974,84.36933223413025,1.8631492168178072,3.248145094806265,white,84.41894294488444,2.117342815581057,3.9599159528042667,white,85.35000812083807,3.24833522819555,2.2900763358778624,white,85.72831423895254,2.20949263502455,3.387888707037643,white,85.94558504423301,1.9028542814221332,3.939242196628276,white,83.17710077000335,1.690659524606629,7.231335788416471,white,LincolnPark
1400000US17031071600,30,28,26,32,31,18,337,349,324,351,281,270,476,466,526,494,525,528,68,71,39,39,43,35,142583,147031,157083,166875,230313,242250,161,190,166,125,120,98,677,675,671,693,660,668,474,461,463,510,488,457,265,291,282,245,254,276,1832,1914,1975,1969,1903,1814,73.2532751091703,10.316593886462883,5.240174672489083,white,73.04075235109718,11.337513061650993,3.709508881922675,white,75.0379746835443,7.746835443037975,3.848101265822785,white,77.50126968004064,6.297613001523617,4.164550533265618,white,81.02995270625328,4.9921177088807145,4.046242774566474,white,86.82469680264609,3.307607497243661,3.031973539140022,white,LincolnPark
